Restaurant ID,Restaurant Name,City,country name,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18358668,Aggarwal Sweets,New Delhi,India,"A-199, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.183681,28.700631,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18358669,Cones & Curries,New Delhi,India,"Priya Cinema Complex, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.164605,28.557478,indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18358675,TBH - The Big House Cafe,New Delhi,India,"37, 1st Floor, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.167973,28.588224,indian,700,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,107
18358681,Drinks At Stake - Bar Exchange,New Delhi,India,"NWA-26, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.121823,28.666811,indian,1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,96
18358682,Chai Shots,New Delhi,India,"Shop 27-A, DLF Tower A, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.286286,28.53983,FAST FOOD,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,15
18358685,Chawnsan Chef,New Delhi,India,"1B/A, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.198889,28.559828,indian,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,13
18358700,Pasta La Vista,New Delhi,India,"S-4, Oriental House, Gulmohar Enclave Commercial Complex, Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.208,28.557767,Cafe,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,95
18358841,Cafe Cook,New Delhi,India,"A-139, Madhu Vihar, Near, Patparganj, New Delhi",Patparganj,"Patparganj, New Delhi",77.310253,28.635148,FAST FOOD,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,15
18359259,Havmor Ice Cream,New Delhi,India,"G-1, Opposite Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.204552,28.551355,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,30
18359262,Chai Garam,New Delhi,India,"Food Court, Ground Floor, Splendor Forum, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.286659,28.537708,FAST FOOD,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
18359282,Chinese Tadka,New Delhi,India,"KP Block, Near City Park Hotel, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.142694,28.706486,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18359285,Shaketastic,New Delhi,India,"Shop 108, Aggarwal Plaza ,RG Complex 2, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.134322,28.715581,Beverages,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18359286,Happy Beings,Gurgaon,India,"50/21, U Block, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094627,28.490666,indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,66
18359287,Chin China,New Delhi,India,"Shop 1, RG Complex 1, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.13463,28.715975,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
18359288,Manohar Cakes & Bikaneri,New Delhi,India,"C 28-29, Double Storey, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.201314,28.691455,FAST FOOD,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,18
18359289,Sree Krishna Udupi,New Delhi,India,"G-1, RG Complex 2, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.135079,28.715302,indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18359292,Foodies,New Delhi,India,"Fun City Mall, Prashant Vihar, New Delhi","Fun City Mall, Prashant Vihar","Fun City Mall, Prashant Vihar, New Delhi",77.135978,28.712433,italian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18359294,Dilli Grillz,New Delhi,India,"Ground Floor, Fun City Mall, Prashant Vihar, New Delhi","Fun City Mall, Prashant Vihar","Fun City Mall, Prashant Vihar, New Delhi",77.135978,28.712523,indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,2
18359295,Take N Taste,New Delhi,India,"3/30, Double Storey, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.201183,28.690131,indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,15
18359296,Liquid,New Delhi,India,"D Block, Central Market, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.137506,28.71276,indian,2400,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,11
18359300,Frontier,New Delhi,India,"C-284, Prashant Vihar, New Delhi",Prashant Vihar,"Prashant Vihar, New Delhi",77.13409,28.714311,bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18359302,Chilli Tadka,New Delhi,India,"Laxmi Vatika, Nagloi Road, Jal Vihar Bus Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.000358,28.631557,FAST FOOD,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18359322,Heaven's Point,Noida,India,"341, Near Mother Diary, Arun Vihar, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.342538,28.569135,FAST FOOD,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
18359331,Oregano India,Faridabad,India,"Shop 2661, Sector 7-10 Market, YMCA Road, Sector 10, Faridabad",Sector 10,"Sector 10, Faridabad",77.326608,28.36898,FAST FOOD,500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,11
18359861,"The Hub - Gourmet, Bakers & More",Faridabad,India,"Asian Institute of Medical Sciences, Badkal Flyover, Sector 21 A, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",0,0,FAST FOOD,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
18359919,Onesta,Bangalore,India,"Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",JP Nagar,"JP Nagar, Bangalore",77.596791,12.906229,italian,600,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,781
18360098,Goli Vada Pav No. 1,Gurgaon,India,"Shop 212, Sector 31-32 A HUDA Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.05105,28.453483,Street Food,150,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,5
18360143,Cafe Bonkerz,Gurgaon,India,"Shop D-3, LGF, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon, Gurgaon",77.078706,28.460452,FAST FOOD,850,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,41
18360284,Let's Meet Up,New Delhi,India,"I-1, Shop 2, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.143991,28.646797,FAST FOOD,350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
18360900,Gupta Bhojnalya,New Delhi,India,"HR-227, 60 Feet Road, Pul Pahladpur, Okhla Phase 1, New Delhi",Okhla Phase 1,"Okhla Phase 1, New Delhi",77.288526,28.500364,indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18360957,ToLoveFromLove,New Delhi,India,"Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361198,Open Kitchen,Noida,India,"Shop 54, Block 1, Ganga Shopping Complex, Sector 29, Noida",Sector 29,"Sector 29, Noida",77.335359,28.567292,indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,12
18361199,Bikaner Sweets & Restaurant,New Delhi,India,"Near Khaira Mod, Bahadurgarh Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.975969,28.615788,indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361200,Snack Shack,New Delhi,India,"Opposite Sri Ram International School, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.971183,28.6102,indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361202,Hot & Pot,New Delhi,India,"Near DTC Bus Pass Section, Timar Pur Chowk, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.204811,28.699158,FAST FOOD,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18361206,Punjabi Flavour,New Delhi,India,"5, Khaibar Pass, Civil Lines, New Delhi",Civil Lines,"Civil Lines, New Delhi",77.22125,28.691953,indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361208,Shama Chicken Corner,New Delhi,India,"Khaibar Pass, Main Road, Civil Lines, New Delhi",Civil Lines,"Civil Lines, New Delhi",77.221147,28.691788,Biryani,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361211,Prem Chinese Fast Food,New Delhi,India,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.965494,28.609044,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361217,Radhe Shyam Dhaba,New Delhi,India,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.96386,28.609072,indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361220,The Taste,New Delhi,India,"Shop 22, SU Market, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.13932,28.707107,FAST FOOD,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18361221,Pita Pit,Noida,India,"FC 12A, 3rd Floor, Logix City Center, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.353663,28.574309,Healthy Food,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,20
18361222,Dinesh Meat Wala,New Delhi,India,"Shop 28, LU, DDA Market, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.143728,28.710097,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361223,New South Indian & Chinese Foods,New Delhi,India,"Shop 197A, QU, Block, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.140618,28.712939,indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18361241,Tandoori Nights,New Delhi,India,"Plot 5, Sikka Mansion, Savita Vihar Market, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.31699,28.660448,indian,650,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
18361244,Utsav,New Delhi,India,"Shop G-17, Aggarwal Millenium Tower-I, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.14937,28.693933,bakery,250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,13
18361271,Morong Ki,New Delhi,India,"B-106, NCC Gate, Humayunpur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",0,0,Naga,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
18361522,Punjabi Chaap Corner,New Delhi,India,"Shop 6, Ground Floor, Plot 2, NRI Colony, Greater Kailash 4, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",0,0,FAST FOOD,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361580,Pao King,Gurgaon,India,"K-13/3, DLF Phase 2, Gurgaon",DLF Phase 2,"DLF Phase 2, Gurgaon",77.082614,28.484096,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361700,JD's Food Court,New Delhi,India,"E-46, Near Gopal Paints, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",77.180823,28.672054,indian,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18361734,Baskin Robbins,Noida,India,"Shop GF-26, Omaxe NRI City Center, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.511196,28.463269,Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,3
18361738,The Midnight Hub - C,New Delhi,India,"G-16, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.245041,28.57453,FAST FOOD,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,102
18361739,Bikaner Kesarvala,New Delhi,India,"Shop 10, H Block, DDA Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",77.168528,28.687879,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18361741,Noddy's,New Delhi,India,"Ground Floor, North Gate Mall, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.192005,28.698262,Beverages,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361742,Cafe Shloka,New Delhi,India,"183, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.309037,28.653704,indian,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.5,Yellow,Good,63
18361743,Amul Ice-Cream Parlour,New Delhi,India,"Ground Floor, North Gate Mall, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.191982,28.69825,Ice Cream,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361745,Republic of Chicken,New Delhi,India,"251, Gujrawalan Town 3, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.194075,28.697191,FAST FOOD,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18361747,t Lounge by Dilmah,New Delhi,India,"Flat 44, 1st Floor, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.227133,28.601087,Cafe,800,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,34
18361752,17 Degree Food Service,New Delhi,India,"Shop 41/1, Hari Complex 304, Garhi, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",0,0,indian,260,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18361754,Purani Delhi 6,New Delhi,India,"98/11, Badi Madjid, G.T. Karnal Road, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.190502,28.692439,indian,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18361755,Shudh Vaishno Dhaba,New Delhi,India,"Near Indra Band, Kingsway Camp, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.204811,28.699069,indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361757,Raja Chinese Foods & Snacks,New Delhi,India,"Shop 17, BP Market, Club Road, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.154989,28.709636,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361758,Keventers,New Delhi,India,"10, Edward Line, Kingsway Camp, Near GTB Nagar Metro Station, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.204138,28.695646,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18361762,Kaiser,Gurgaon,India,"Super Mart 2, DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",77.088706,28.46147,indian,650,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,152
18361763,Best Biryani Centre,New Delhi,India,"Shop 9, Mall Road, Near GTB Nagar Metro Station, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.207736,28.698456,Biryani,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361764,Aunty Chings Fast Food,New Delhi,India,"Shop 11, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.161952,28.703648,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18361765,Dhaba Express,New Delhi,India,"Shop 10, DDA Market, A Block, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.221468,28.711582,indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361767,Jyoti Dhaba,New Delhi,India,"Opposite Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.218738,28.709988,indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361770,Dosa Junction,New Delhi,India,"SE-20, Singal Pur, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.15665,28.705019,indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18361771,NIK's Chicken Corner,New Delhi,India,"G 88, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.218804,28.708993,indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361772,Lord of Grillz,Gurgaon,India,"Shop 2 & 3, La Mart, La Lagune, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.104287,28.437237,indian,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,30
18361778,Ninkasi Imperial Brews & Cookery,Gurgaon,India,"201-204, 2nd Floor, DLF Star Mall, Sector 30, Gurgaon","DLF Star Mall, Sector 30","DLF Star Mall, Sector 30, Gurgaon",77.052624,28.461618,indian,3000,Indian Rupees(Rs.),Yes,No,No,No,4,4.2,Green,Very Good,77
18361779,Haryana Bhojnalaya,New Delhi,India,"G 26, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.218713,28.709236,indian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18361780,Calendar Khana Laao,New Delhi,India,"D-6, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.149026,28.692688,indian,1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,42
18361932,Cake Point,New Delhi,India,"Opposite NSG Camp, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.133343,28.548915,bakery,600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,0
18362165,The Haus,Surat,India,"3, Radhe Nagar Society, Opposite Sargam Shopping Centre, Piplod, Surat",Piplod,"Piplod, Surat",72.789122,21.170096,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,28
18362677,Michael's Kitchen,Bhubaneshwar,India,"7798, Sainik School Road, Gajapati Nagar, Bhubaneswar, Gajapati Nagar, Bhubaneshwar",Gajapati Nagar,"Gajapati Nagar, Bhubaneshwar",85.833948,20.311496,indian,850,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,118
18362795,Uncle Sam,New Delhi,India,"Ramesh Market, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",0,0,indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18363044,Bikaner Sweets Chaat cafe,New Delhi,India,"G 25, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.218465,28.709274,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18363048,Hasty Tasty,New Delhi,India,"Opposite Batra Cinema, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.214603,28.711021,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18363051,Chaap Chaska,New Delhi,India,"252/4, Parmanand Colony, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.209065,28.710351,indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18363053,Keshar,New Delhi,India,"516, Parmanand Colony, Near Dusshera Ground, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.211824,28.710254,indian,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18363058,J V's Fried Chicken,New Delhi,India,"19 B, Sewak Park, Near Metro Pillor 771, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0346,28.619404,FAST FOOD,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,2
18363062,Grill King Kabab & Curries,Gurgaon,India,"Shop 1, La Mart, La Laguna Society, Golf Course Road, Sector 54, Gurgaon",Sector 54,"Sector 54, Gurgaon",77.104243,28.437259,indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,20
18363067,Yadav Sweets,New Delhi,India,"Opposite Shri Ram Gate, Near Sabji Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.979712,28.613206,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18363074,Amritsari Kulcha,New Delhi,India,"Flat 22, RU Block, Opposite Power House, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.135528,28.70854,indian,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,4
18363078,Mister Mughal,Faridabad,India,"Shop 16, BPTP Princess Park Shopping Arcade, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",77.342322,28.40674,Mughlai,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,33
18363081,3x Cafe,New Delhi,India,"22, RU Block, Opposite Power House, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.13552,28.708513,FAST FOOD,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18363088,Behrouz Biryani,Noida,India,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.361455,28.569307,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,63
18363089,Chill Out,New Delhi,India,"2089/161 Shanti Nagar, Wazirpur, New Delhi",Wazirpur,"Wazirpur, New Delhi",77.163381,28.67972,Ice Cream,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18363093,Flashback Midnight Hunger,New Delhi,India,"Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.177851,28.643732,FAST FOOD,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,50
18363209,Cafe TAB,New Delhi,India,"JA-1A, DDA Flats, Near Sarg Ashram Mandir, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.11567,28.630909,Cafe,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,17
18363216,Mulligan Cafe,New Delhi,India,"Press Enclave Marg, Lado Sarai, New Delhi",Lado Sarai,"Lado Sarai, New Delhi",0,0,FAST FOOD,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18363391,Depot48,New Delhi,India,"N 3, Level 2, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.232926,28.556869,Finger Food,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,107
18363405,Jarfull,Gurgaon,India,"G35, Sushant Shopping arcade, Sushant Lok 1, Gurgaon, Delhi NCR, Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",77.079156,28.460584,indian,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,25
18363787,The Culinary Pitaara,New Delhi,India,"A-177, Sukhdev Market, Bhisham Pitamah Marg, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.228705,28.574215,indian,900,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,95
